txt;Anio;Departamento;Municipio;Tipo Consulta;Número de registros;Total
 ;2016;ESCUINTLA;GUANAGAZAPA;Emergencia;1;1473
 ;2016;ESCUINTLA;IZTAPA;Emergencia;1;849
 ;2016;ESCUINTLA;LA DEMOCRACIA;Emergencia;1;1876
 ;2016;ESCUINTLA;LA GOMERA;Emergencia;1;2475
 ;2016;ESCUINTLA;MASAGUA;Emergencia;1;1036
 ;2016;ESCUINTLA;NUEVA CONCEPCIÓN;Emergencia;1;1979
 ;2016;ESCUINTLA;PALÍN;Emergencia;1;1051
 ;2016;ESCUINTLA;PUERTO DE SAN JOSÉ;Emergencia;1;19128
 ;2016;ESCUINTLA;SAN VICENTE PACAYA;Emergencia;1;341
 ;2016;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;Emergencia;1;8351
 ;2016;ESCUINTLA;SIQUINALÁ;Emergencia;1;216
 ;2016;ESCUINTLA;TIQUISATE;Emergencia;1;33765
 ;2016;GUATEMALA;AMATITLÁN;Emergencia;1;7799
 ;2016;GUATEMALA;CHINAUTLA;Emergencia;1;2514
 ;2016;GUATEMALA;CHUARRANCHO;Emergencia;1;42
 ;2016;GUATEMALA;FRAIJANES;Emergencia;1;1226
 ;2016;GUATEMALA;GUATEMALA;Emergencia;1;79738
 ;2016;GUATEMALA;MIXCO;Emergencia;1;64776
 ;2016;GUATEMALA;PALENCIA;Emergencia;1;835
 ;2016;GUATEMALA;SAN JOSÉ DEL GOLFO;Emergencia;1;1102
 ;2016;GUATEMALA;SAN JOSÉ PINULA;Emergencia;1;285
 ;2016;GUATEMALA;SAN JUAN SACATEPÉQUEZ;Emergencia;1;1722
 ;2016;GUATEMALA;SAN MIGUEL PETAPA;Emergencia;1;241
 ;2016;GUATEMALA;SAN PEDRO AYAMPUC;Emergencia;1;19
 ;2016;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;Emergencia;1;374
 ;2016;GUATEMALA;SAN RAYMUNDO;Emergencia;1;71
 ;2016;GUATEMALA;SANTA CATARINA PINULA;Emergencia;1;906
 ;2016;GUATEMALA;VILLA CANALES;Emergencia;1;1290
 ;2016;GUATEMALA;VILLA NUEVA;Emergencia;1;371
 ;2016;HUEHUETENANGO;AGUACATÁN;Emergencia;1;1530
 ;2016;HUEHUETENANGO;BARILLAS;Emergencia;1;16991
 ;2016;HUEHUETENANGO;CHIANTLA;Emergencia;1;62
 ;2016;HUEHUETENANGO;COLOTENANGO;Emergencia;1;4
 ;2016;HUEHUETENANGO;CONCEPCIÓN HUISTA;Emergencia;1;214
 ;2016;HUEHUETENANGO;CUILCO;Emergencia;1;3433
 ;2016;HUEHUETENANGO;HUEHUETENANGO;Emergencia;1;3966
 ;2016;HUEHUETENANGO;JACALTENANGO;Emergencia;1;4837
 ;2016;HUEHUETENANGO;LA DEMOCRACIA;Emergencia;1;674
 ;2016;HUEHUETENANGO;LA LIBERTAD;Emergencia;1;1038
 ;2016;HUEHUETENANGO;MALACATANCITO;Emergencia;1;53
 ;2016;HUEHUETENANGO;NENTÓN;Emergencia;1;1345
 ;2016;HUEHUETENANGO;SAN ANTONIO HUISTA;Emergencia;1;67
 ;2016;HUEHUETENANGO;SAN GASPAR IXCHIL;Emergencia;1;244
 ;2016;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;Emergencia;1;638
 ;2016;HUEHUETENANGO;SAN JUAN ATITÁN;Emergencia;1;359
 ;2016;HUEHUETENANGO;SAN JUAN IXCOY;Emergencia;1;2112
 ;2016;HUEHUETENANGO;SAN MATEO IXTATÁN;Emergencia;1;142
 ;2016;HUEHUETENANGO;SAN MIGUEL ACATÁN;Emergencia;1;402
 ;2016;HUEHUETENANGO;SAN PEDRO NECTA;Emergencia;1;20847
 ;2016;HUEHUETENANGO;SAN PEDRO SOLOMA;Emergencia;1;671
 ;2016;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;Emergencia;1;76
 ;2016;HUEHUETENANGO;SAN RAFAEL PETZAL;Emergencia;1;626
 ;2016;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;Emergencia;1;7
 ;2016;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;Emergencia;1;1681
 ;2016;HUEHUETENANGO;SANTA ANA HUISTA;Emergencia;1;120
 ;2016;HUEHUETENANGO;SANTA BÁRBARA;Emergencia;1;155
 ;2016;HUEHUETENANGO;SANTA EULALIA;Emergencia;1;1392
 ;2016;HUEHUETENANGO;SANTIAGO CHIMALTENANGO;Emergencia;1;521
 ;2016;HUEHUETENANGO;TECTITÁN;Emergencia;1;572
 ;2016;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;Emergencia;1;927
 ;2016;HUEHUETENANGO;UNION CANTINIL;Emergencia;1;73
 ;2016;IZABAL;EL ESTOR;Emergencia;1;5198
 ;2016;IZABAL;LIVINGSTON;Emergencia;1;1933
 ;2016;IZABAL;LOS AMATES;Emergencia;1;9643
 ;2016;IZABAL;MORALES;Emergencia;1;20037
 ;2016;IZABAL;PUERTO BARRIOS;Emergencia;1;23748
 ;2016;JALAPA;JALAPA;Emergencia;1;15424
 ;2016;JALAPA;MATAQUESCUINTLA;Emergencia;1;2745
 ;2016;JALAPA;MONJAS;Emergencia;1;455
 ;2016;JALAPA;SAN CARLOS ALZATATE;Emergencia;1;516
 ;2016;JALAPA;SAN LUIS JILOTEPEQUE;Emergencia;1;196
 ;2016;JALAPA;SAN MANUEL CHAPARRÓN;Emergencia;1;68
 ;2016;JALAPA;SAN PEDRO PINULA;Emergencia;1;922
 ;2016;JUTIAPA;AGUA BLANCA;Emergencia;1;133
 ;2016;JUTIAPA;ASUNCIÓN MITA;Emergencia;1;5027
 ;2016;JUTIAPA;ATESCATEMPA;Emergencia;1;1545
 ;2016;JUTIAPA;COMAPA;Emergencia;1;1583
 ;2016;JUTIAPA;CONGUACO;Emergencia;1;334
 ;2016;JUTIAPA;EL ADELANTO;Emergencia;1;494
 ;2016;JUTIAPA;EL PROGRESO;Emergencia;1;2030
 ;2016;JUTIAPA;JALPATAGUA;Emergencia;1;63
 ;2016;JUTIAPA;JEREZ;Emergencia;1;291
 ;2016;JUTIAPA;JUTIAPA;Emergencia;1;2288
 ;2016;JUTIAPA;MOYUTA;Emergencia;1;1405
 ;2016;JUTIAPA;PASACO;Emergencia;1;478
 ;2016;JUTIAPA;QUEZADA;Emergencia;1;98
 ;2016;JUTIAPA;SAN JOSÉ ACATEMPA;Emergencia;1;125
 ;2016;JUTIAPA;SANTA CATARINA MITA;Emergencia;1;296
 ;2016;JUTIAPA;YUPILTEPEQUE;Emergencia;1;451
 ;2016;JUTIAPA;ZAPOTITLÁN;Emergencia;1;106
 ;2016;QUETZALTENANGO;ALMOLONGA;Emergencia;1;32
 ;2016;QUETZALTENANGO;CABRICÁN;Emergencia;1;1671
 ;2016;QUETZALTENANGO;CAJOLÁ;Emergencia;1;829
 ;2016;QUETZALTENANGO;CANTEL;Emergencia;1;10
 ;2016;QUETZALTENANGO;COATEPEQUE;Emergencia;1;27425
 ;2016;QUETZALTENANGO;COLOMBA;Emergencia;1;47
 ;2016;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;Emergencia;1;28
 ;2016;QUETZALTENANGO;EL PALMAR;Emergencia;1;149
 ;2016;QUETZALTENANGO;FLORES COSTA CUCA;Emergencia;1;26
 ;2016;QUETZALTENANGO;GÉNOVA;Emergencia;1;9
 ;2016;QUETZALTENANGO;HUITÁN;Emergencia;1;113
 ;2016;QUETZALTENANGO;LA ESPERANZA;Emergencia;1;276
 ;2016;QUETZALTENANGO;OLINTEPEQUE;Emergencia;1;24
 ;2016;QUETZALTENANGO;PALESTINA DE LOS ALTOS;Emergencia;1;248
 ;2016;QUETZALTENANGO;QUETZALTENANGO;Emergencia;1;17809
 ;2016;QUETZALTENANGO;SALCAJÁ;Emergencia;1;224
 ;2016;QUETZALTENANGO;SAN CARLOS SIJA;Emergencia;1;119
 ;2016;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;Emergencia;1;10
 ;2016;QUETZALTENANGO;SAN JUAN OSTUNCALCO;Emergencia;1;34
 ;2016;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;Emergencia;1;158
 ;2016;QUETZALTENANGO;SAN MATEO;Emergencia;1;68
 ;2016;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;Emergencia;1;26
 ;2016;QUETZALTENANGO;SIBILIA;Emergencia;1;1
 ;2016;QUETZALTENANGO;ZUNIL;Emergencia;1;13
 ;2016;QUICHE;CANILLÁ;Emergencia;1;3599
 ;2016;QUICHE;CHAJUL;Emergencia;1;3165
 ;2016;QUICHE;CHICAMÁN;Emergencia;1;2507
 ;2016;QUICHE;CHICHICASTENANGO;Emergencia;1;2373
 ;2016;QUICHE;CHICHÉ;Emergencia;1;2229
 ;2016;QUICHE;CHINIQUE;Emergencia;1;858
 ;2016;QUICHE;CUNÉN;Emergencia;1;1571
 ;2016;QUICHE;IXCÁN;Emergencia;1;23752
 ;2016;QUICHE;JOYABAJ;Emergencia;1;18555
 ;2016;QUICHE;NEBAJ;Emergencia;1;28632
 ;2016;QUICHE;PACHALÚN;Emergencia;1;110
 ;2016;QUICHE;PATZITÉ;Emergencia;1;233
 ;2016;QUICHE;SACAPULAS;Emergencia;1;5213
 ;2016;QUICHE;SAN ANDRÉS SAJCABAJÁ;Emergencia;1;9857
 ;2016;QUICHE;SAN ANTONIO ILOTENANGO;Emergencia;1;83
 ;2016;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;Emergencia;1;1142
 ;2016;QUICHE;SAN JUAN COTZAL;Emergencia;1;6364
 ;2016;QUICHE;SAN MIGUEL USPANTÁN;Emergencia;1;11632
 ;2016;QUICHE;SAN PEDRO JOCOPILAS;Emergencia;1;1031
 ;2016;QUICHE;SANTA CRUZ DEL QUICHÉ;Emergencia;1;60
 ;2016;QUICHE;ZACUALPA;Emergencia;1;771
 ;2016;RETALHULEU;CHAMPERICO;Emergencia;1;2260
 ;2016;RETALHULEU;EL ASINTAL;Emergencia;1;264
 ;2016;RETALHULEU;NUEVO SAN CARLOS;Emergencia;1;14
 ;2016;RETALHULEU;RETALHULEU;Emergencia;1;500
 ;2016;RETALHULEU;SAN ANDRÉS VILLA SECA;Emergencia;1;153
 ;2016;RETALHULEU;SAN FELIPE;Emergencia;1;196
 ;2016;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;Emergencia;1;226
 ;2016;RETALHULEU;SAN SEBASTIÁN;Emergencia;1;118
 ;2016;RETALHULEU;SANTA CRUZ MULÚA;Emergencia;1;494
 ;2016;SACATEPEQUEZ;ALOTENANGO;Emergencia;1;93
 ;2016;SACATEPEQUEZ;ANTIGUA GUATEMALA;Emergencia;1;53870
 ;2016;SACATEPEQUEZ;CIUDAD VIEJA;Emergencia;1;136
 ;2016;SACATEPEQUEZ;JOCOTENANGO;Emergencia;1;12
 ;2016;SACATEPEQUEZ;MAGDALENA MILPAS ALTAS;Emergencia;1;27
 ;2016;SACATEPEQUEZ;PASTORES;Emergencia;1;13
 ;2016;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;Emergencia;1;87
 ;2016;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;Emergencia;1;152
 ;2016;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;Emergencia;1;184
 ;2016;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;Emergencia;1;199
 ;2016;SACATEPEQUEZ;SANTA CATARINA BARAHONA;Emergencia;1;23
 ;2016;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;Emergencia;1;102
 ;2016;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;Emergencia;1;41
 ;2016;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;Emergencia;1;39
 ;2016;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;Emergencia;1;211
 ;2016;SACATEPEQUEZ;SUMPANGO;Emergencia;1;1718
 ;2016;SAN MARCOS;AYUTLA;Emergencia;1;138
 ;2016;SAN MARCOS;CATARINA;Emergencia;1;8
 ;2016;SAN MARCOS;COMITANCILLO;Emergencia;1;448
 ;2016;SAN MARCOS;CONCEPCIÓN TUTUAPA;Emergencia;1;95
 ;2016;SAN MARCOS;EL QUETZAL;Emergencia;1;352
 ;2016;SAN MARCOS;EL RODEO;Emergencia;1;337
 ;2016;SAN MARCOS;EL TUMBADOR;Emergencia;1;11
 ;2016;SAN MARCOS;ESQUIPULAS PALO GORDO;Emergencia;1;6
 ;2016;SAN MARCOS;IXCHIGUÁN;Emergencia;1;882
 ;2016;SAN MARCOS;LA REFORMA;Emergencia;1;171
 ;2016;SAN MARCOS;MALACATÁN;Emergencia;1;2450
 ;2016;SAN MARCOS;NUEVO PROGRESO;Emergencia;1;129
 ;2016;SAN MARCOS;OCÓS;Emergencia;1;153
 ;2016;SAN MARCOS;PAJAPITA;Emergencia;1;989
 ;2016;SAN MARCOS;RÍO BLANCO;Emergencia;1;11
 ;2016;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;Emergencia;1;44
 ;2016;SAN MARCOS;SAN CRISTÓBAL CUCHO;Emergencia;1;53
 ;2016;SAN MARCOS;SAN JOSÉ OJETENAM;Emergencia;1;1382
 ;2016;SAN MARCOS;SAN LORENZO;Emergencia;1;384
 ;2016;SAN MARCOS;SAN MARCOS;Emergencia;1;254
 ;2016;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;Emergencia;1;1446
 ;2016;SAN MARCOS;SAN PABLO;Emergencia;1;86
 ;2016;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;Emergencia;1;356
 ;2016;SAN MARCOS;SAN RAFAEL PIÉ DE LA CUESTA;Emergencia;1;25
 ;2016;SAN MARCOS;SIBINAL;Emergencia;1;213
 ;2016;SAN MARCOS;SIPACAPA;Emergencia;1;514
 ;2016;SAN MARCOS;TACANÁ;Emergencia;1;153
 ;2016;SAN MARCOS;TAJUMULCO;Emergencia;1;444
 ;2016;SAN MARCOS;TEJUTLA;Emergencia;1;740
 ;2016;SANTA ROSA;BARBERENA;Emergencia;1;5813
 ;2016;SANTA ROSA;CASILLAS;Emergencia;1;133
 ;2016;SANTA ROSA;CHIQUIMULILLA;Emergencia;1;4956
 ;2016;SANTA ROSA;CUILAPA;Emergencia;1;1418
 ;2016;SANTA ROSA;GUAZACAPÁN;Emergencia;1;804
 ;2016;SANTA ROSA;NUEVA SANTA ROSA;Emergencia;1;7432
 ;2016;SANTA ROSA;ORATORIO;Emergencia;1;42
 ;2016;SANTA ROSA;PUEBLO NUEVO VIÑAS;Emergencia;1;2676
 ;2016;SANTA ROSA;SAN JUAN TECUACO;Emergencia;1;297
 ;2016;SANTA ROSA;SAN RAFAEL LAS FLORES;Emergencia;1;315
 ;2016;SANTA ROSA;SANTA CRUZ NARANJO;Emergencia;1;132
 ;2016;SANTA ROSA;SANTA MARÍA IXHUATÁN;Emergencia;1;640
 ;2016;SANTA ROSA;SANTA ROSA DE LIMA;Emergencia;1;19
 ;2016;SANTA ROSA;TAXISCO;Emergencia;1;1494
 ;2016;SOLOLA;CONCEPCIÓN;Emergencia;1;252
 ;2016;SOLOLA;NAHUALÁ;Emergencia;1;7900
 ;2016;SOLOLA;PANAJACHEL;Emergencia;1;2105
 ;2016;SOLOLA;SAN ANDRÉS SEMETABAJ;Emergencia;1;13
 ;2016;SOLOLA;SAN ANTONIO PALOPÓ;Emergencia;1;536
 ;2016;SOLOLA;SAN JOSÉ CHACAYÁ;Emergencia;1;217
 ;2016;SOLOLA;SAN JUAN LA LAGUNA;Emergencia;1;140
 ;2016;SOLOLA;SAN LUCAS TOLIMÁN;Emergencia;1;140
 ;2016;SOLOLA;SAN MARCOS LA LAGUNA;Emergencia;1;321
 ;2016;SOLOLA;SAN PABLO LA LAGUNA;Emergencia;1;241
 ;2016;SOLOLA;SAN PEDRO LA LAGUNA;Emergencia;1;2
 ;2016;SOLOLA;SANTA CATARINA IXTAHUACÁN;Emergencia;1;412
 ;2016;SOLOLA;SANTA CATARINA PALOPÓ;Emergencia;1;14
 ;2016;SOLOLA;SANTA CLARA LA LAGUNA;Emergencia;1;551
 ;2016;SOLOLA;SANTA CRUZ LA LAGUNA;Emergencia;1;224
 ;2016;SOLOLA;SANTA LUCÍA UTATLÁN;Emergencia;1;854
 ;2016;SOLOLA;SANTA MARÍA VISITACIÓN;Emergencia;1;143
 ;2016;SOLOLA;SANTIAGO ATITLÁN;Emergencia;1;1744
 ;2016;SOLOLA;SOLOLÁ;Emergencia;1;516
 ;2016;SUCHITEPEQUEZ;CHICACAO;Emergencia;1;326
 ;2016;SUCHITEPEQUEZ;CUYOTENANGO;Emergencia;1;10619
 ;2016;SUCHITEPEQUEZ;MAZATENANGO;Emergencia;1;67
 ;2016;SUCHITEPEQUEZ;PATULUL;Emergencia;1;3174
 ;2016;SUCHITEPEQUEZ;PUEBLO NUEVO SUCHITEPÉQUEZ;Emergencia;1;21
 ;2016;SUCHITEPEQUEZ;SAMAYAC;Emergencia;1;9
 ;2016;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;Emergencia;1;300
 ;2016;SUCHITEPEQUEZ;SAN BERNARDINO;Emergencia;1;68
 ;2016;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;Emergencia;1;131
 ;2016;SUCHITEPEQUEZ;SAN GABRIEL;Emergencia;1;9
 ;2016;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;Emergencia;1;414
 ;2016;SUCHITEPEQUEZ;SAN LORENZO;Emergencia;1;17
 ;2016;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;Emergencia;1;32
 ;2016;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;Emergencia;1;22
 ;2016;SUCHITEPEQUEZ;SANTA BÁRBARA;Emergencia;1;316
 ;2016;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;Emergencia;1;94
 ;2016;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;Emergencia;1;95
 ;2016;SUCHITEPEQUEZ;ZUNILITO;Emergencia;1;67
 ;2016;TOTONICAPAN;MOMOSTENANGO;Emergencia;1;937
 ;2016;TOTONICAPAN;SAN ANDRÉS XECUL;Emergencia;1;341
 ;2016;TOTONICAPAN;SAN BARTOLO;Emergencia;1;111
 ;2016;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;Emergencia;1;895
 ;2016;TOTONICAPAN;SAN FRANCISCO EL ALTO;Emergencia;1;280
 ;2016;TOTONICAPAN;SANTA LUCÍA LA REFORMA;Emergencia;1;131
 ;2016;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;Emergencia;1;13
 ;2016;TOTONICAPAN;TOTONICAPÁN;Emergencia;1;26206
 ;2016;ZACAPA;CABAÑAS;Emergencia;1;2177
 ;2016;ZACAPA;ESTANZUELA;Emergencia;1;6
 ;2016;ZACAPA;GUALÁN;Emergencia;1;18985
 ;2016;ZACAPA;HUITÉ;Emergencia;1;431
 ;2016;ZACAPA;LA UNIÓN;Emergencia;1;284
 ;2016;ZACAPA;RÍO HONDO;Emergencia;1;268
 ;2016;ZACAPA;SAN DIEGO;Emergencia;1;137
 ;2016;ZACAPA;SAN JORGE;Emergencia;1;37
 ;2016;ZACAPA;TECULUTÁN;Emergencia;1;2
 ;2016;ZACAPA;USUMATLÁN;Emergencia;1;332
 ;2016;ZACAPA;ZACAPA;Emergencia;1;5365
 ;2017;ALTA VERAPAZ;CAHABÓN;Emergencia;1;18254
 ;2017;ALTA VERAPAZ;CHAHAL;Emergencia;1;4417
 ;2017;ALTA VERAPAZ;CHISEC;Emergencia;1;13686
 ;2017;ALTA VERAPAZ;COBÁN;Emergencia;1;58698
 ;2017;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;Emergencia;1;19328
 ;2017;ALTA VERAPAZ;LA TINTA;Emergencia;1;7532
 ;2017;ALTA VERAPAZ;LANQUÍN;Emergencia;1;4760
 ;2017;ALTA VERAPAZ;PANZOS;Emergencia;1;14445
 ;2017;ALTA VERAPAZ;RAXRUHA;Emergencia;1;2710
 ;2017;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;Emergencia;1;9884
 ;2017;ALTA VERAPAZ;SAN JUAN CHAMELCO;Emergencia;1;6785
 ;2017;ALTA VERAPAZ;SAN PEDRO CARCHÁ;Emergencia;1;12431
 ;2017;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;Emergencia;1;2333
 ;2017;ALTA VERAPAZ;SENAHÚ;Emergencia;1;1958
 ;2017;ALTA VERAPAZ;TACTIC;Emergencia;1;6039
 ;2017;ALTA VERAPAZ;TAMAHÚ;Emergencia;1;4139
 ;2017;ALTA VERAPAZ;TUCURÚ;Emergencia;1;6988
 ;2017;BAJA VERAPAZ;CUBULCO;Emergencia;1;2518
 ;2017;BAJA VERAPAZ;EL CHOL;Emergencia;1;96
 ;2017;BAJA VERAPAZ;GRANADOS;Emergencia;1;922
 ;2017;BAJA VERAPAZ;PURULHÁ;Emergencia;1;2330
 ;2017;BAJA VERAPAZ;RABINAL;Emergencia;1;8560
 ;2017;BAJA VERAPAZ;SALAMÁ;Emergencia;1;59
 ;2017;BAJA VERAPAZ;SAN JERÓNIMO;Emergencia;1;7600
 ;2017;BAJA VERAPAZ;SAN MIGUEL CHICAJ;Emergencia;1;2158
 ;2017;CHIMALTENANGO;ACATENANGO;Emergencia;1;42
 ;2017;CHIMALTENANGO;CHIMALTENANGO;Emergencia;1;42706
 ;2017;CHIMALTENANGO;EL TEJAR;Emergencia;1;59
 ;2017;CHIMALTENANGO;PARRAMOS;Emergencia;1;337
 ;2017;CHIMALTENANGO;PATZICÍA;Emergencia;1;199
 ;2017;CHIMALTENANGO;PATZÚN;Emergencia;1;2662
 ;2017;CHIMALTENANGO;POCHUTA;Emergencia;1;876
 ;2017;CHIMALTENANGO;SAN ANDRÉS ITZAPA;Emergencia;1;134
 ;2017;CHIMALTENANGO;SAN JOSÉ POAQUIL;Emergencia;1;489
 ;2017;CHIMALTENANGO;SAN JUAN COMALAPA;Emergencia;1;1461
 ;2017;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;Emergencia;1;882
 ;2017;CHIMALTENANGO;SANTA APOLONIA;Emergencia;1;112
 ;2017;CHIMALTENANGO;SANTA CRUZ BALANYÁ;Emergencia;1;162
 ;2017;CHIMALTENANGO;TECPÁN GUATEMALA;Emergencia;1;7171
 ;2017;CHIMALTENANGO;YEPOCAPA;Emergencia;1;2268
 ;2017;CHIMALTENANGO;ZARAGOZA;Emergencia;1;384
 ;2017;CHIQUIMULA;CAMOTÁN;Emergencia;1;1683
 ;2017;CHIQUIMULA;CHIQUIMULA;Emergencia;1;7
 ;2017;CHIQUIMULA;CONCEPCIÓN LAS MINAS;Emergencia;1;369
 ;2017;CHIQUIMULA;ESQUIPULAS;Emergencia;1;1706
 ;2017;CHIQUIMULA;IPALA;Emergencia;1;430
 ;2017;CHIQUIMULA;JOCOTÁN;Emergencia;1;10379
 ;2017;CHIQUIMULA;OLOPA;Emergencia;1;645
 ;2017;CHIQUIMULA;QUETZALTEPEQUE;Emergencia;1;138
 ;2017;CHIQUIMULA;SAN JACINTO;Emergencia;1;14
 ;2017;CHIQUIMULA;SAN JOSÉ LA ARADA;Emergencia;1;35
 ;2017;CHIQUIMULA;SAN JUAN LA ERMITA;Emergencia;1;246
 ;2017;EL PETEN;DOLORES;Emergencia;1;134
 ;2017;EL PETEN;EL CHAL;Emergencia;1;259
 ;2017;EL PETEN;FLORES;Emergencia;1;17
 ;2017;EL PETEN;LA LIBERTAD;Emergencia;1;9488
 ;2017;EL PETEN;LAS CRUCES;Emergencia;1;676
 ;2017;EL PETEN;MELCHOR DE MENCOS;Emergencia;1;14303
 ;2017;EL PETEN;POPTÚN;Emergencia;1;67553
 ;2017;EL PETEN;SAN ANDRÉS;Emergencia;1;173
 ;2017;EL PETEN;SAN BENITO;Emergencia;1;87002
 ;2017;EL PETEN;SAN FRANCISCO;Emergencia;1;49
 ;2017;EL PETEN;SAN JOSÉ;Emergencia;1;92
 ;2017;EL PETEN;SAN LUIS;Emergencia;1;820
 ;2017;EL PETEN;SANTA ANA;Emergencia;1;335
 ;2017;EL PETEN;SAYAXCHÉ;Emergencia;1;25142
 ;2017;EL PROGRESO;EL JÍCARO;Emergencia;1;25
 ;2017;EL PROGRESO;GUASTATOYA;Emergencia;1;3335
 ;2017;EL PROGRESO;MORAZÁN;Emergencia;1;115
 ;2017;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;Emergencia;1;2141
 ;2017;EL PROGRESO;SAN ANTONIO LA PAZ;Emergencia;1;111
 ;2017;EL PROGRESO;SAN CRISTÓBAL ACASAGUASTLÁN;Emergencia;1;24
 ;2017;EL PROGRESO;SANARATE;Emergencia;1;5573
 ;2017;EL PROGRESO;SANSARE;Emergencia;1;123
 ;2017;ESCUINTLA;ESCUINTLA;Emergencia;1;61192
 ;2017;ESCUINTLA;GUANAGAZAPA;Emergencia;1;1020
 ;2017;ESCUINTLA;IZTAPA;Emergencia;1;1035
 ;2017;ESCUINTLA;LA DEMOCRACIA;Emergencia;1;1012
 ;2017;ESCUINTLA;LA GOMERA;Emergencia;1;538
 ;2017;ESCUINTLA;MASAGUA;Emergencia;1;823
 ;2017;ESCUINTLA;NUEVA CONCEPCIÓN;Emergencia;1;2189
 ;2017;ESCUINTLA;PALÍN;Emergencia;1;340
 ;2017;ESCUINTLA;PUERTO DE SAN JOSÉ;Emergencia;1;21317
 ;2017;ESCUINTLA;SAN VICENTE PACAYA;Emergencia;1;578
 ;2017;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;Emergencia;1;9458
 ;2017;ESCUINTLA;SIPACATE;Emergencia;1;2
 ;2017;ESCUINTLA;SIQUINALÁ;Emergencia;1;46
 ;2017;ESCUINTLA;TIQUISATE;Emergencia;1;36412
 ;2017;GUATEMALA;AMATITLÁN;Emergencia;1;7371
 ;2017;GUATEMALA;CHINAUTLA;Emergencia;1;3077
 ;2017;GUATEMALA;CHUARRANCHO;Emergencia;1;84
 ;2017;GUATEMALA;FRAIJANES;Emergencia;1;4249
 ;2017;GUATEMALA;GUATEMALA;Emergencia;1;72061
 ;2017;GUATEMALA;MIXCO;Emergencia;1;50650
 ;2017;GUATEMALA;PALENCIA;Emergencia;1;700
 ;2017;GUATEMALA;SAN JOSÉ DEL GOLFO;Emergencia;1;1150
 ;2017;GUATEMALA;SAN JOSÉ PINULA;Emergencia;1;220
 ;2017;GUATEMALA;SAN JUAN SACATEPÉQUEZ;Emergencia;1;1938
 ;2017;GUATEMALA;SAN MIGUEL PETAPA;Emergencia;1;383
 ;2017;GUATEMALA;SAN PEDRO AYAMPUC;Emergencia;1;12
 ;2017;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;Emergencia;1;75
 ;2017;GUATEMALA;SAN RAYMUNDO;Emergencia;1;5
 ;2017;GUATEMALA;SANTA CATARINA PINULA;Emergencia;1;1386
 ;2017;GUATEMALA;VILLA CANALES;Emergencia;1;1850
 ;2017;GUATEMALA;VILLA NUEVA;Emergencia;1;454
 ;2017;HUEHUETENANGO;AGUACATÁN;Emergencia;1;2672
 ;2017;HUEHUETENANGO;BARILLAS;Emergencia;1;17084
 ;2017;HUEHUETENANGO;CHIANTLA;Emergencia;1;161
 ;2017;HUEHUETENANGO;COLOTENANGO;Emergencia;1;10
 ;2017;HUEHUETENANGO;CONCEPCIÓN HUISTA;Emergencia;1;253
 ;2017;HUEHUETENANGO;CUILCO;Emergencia;1;4395
